date,holiday_name,holiday,shutdown,mini_shutdown,warehouse_limited,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,warehouse
2020-09-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-09-09,,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,Prague_1
2022-09-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-12-19,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Prague_1
2021-12-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-12-18,,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-01-07,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-06-25,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2022-10-24,,0,0,0,0,0,0,0,0,1.0,0,2.2,0.0,Prague_1
2022-09-28,Den ceske statnosti,1,0,0,0,1,0,0,0,0.0,0,4.1,0.0,Prague_1
2020-10-28,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,0,1,0,0,0,0.0,0,0.6,0.0,Prague_1
2023-01-31,,0,0,0,0,0,0,0,0,1.0,0,0.5,0.0,Prague_1
2023-02-24,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-06-18,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2022-12-02,,0,0,0,0,0,0,0,0,1.0,0,2.6,1.0,Prague_1
2023-04-22,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-06-29,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-05-24,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-03-25,,0,0,0,0,0,0,0,0,1.0,0,0.3,0.0,Prague_1
2023-05-21,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-12-12,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Prague_1
2022-06-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-08-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-12-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-04-10,,0,0,0,0,0,0,0,0,0.0,0,1.52,0.0,Prague_1
2024-01-17,,0,0,0,0,0,0,0,0,0.0,0,1.6,0.0,Prague_1
2020-01-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-03-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-09-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-09-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-12-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-04-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-11-14,,0,0,0,0,0,0,0,0,0.0,0,1.4,0.0,Prague_1
2022-01-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-05-16,,0,0,0,0,0,0,0,0,0.0,0,2.1,0.0,Prague_1
2019-04-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-08-17,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2022-06-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-11-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-02-12,,0,0,1,0,0,0,0,0,0.0,0,0.0,1.0,Prague_1
2019-11-13,,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,Prague_1
2022-07-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-10-14,,0,0,0,0,0,0,0,0,0.0,0,1.8,0.0,Prague_1
2020-09-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-12-15,,0,0,0,0,0,0,0,0,0.0,0,1.5,0.0,Prague_1
2019-02-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-11-13,,0,0,0,0,0,0,0,0,0.0,0,3.5,0.0,Prague_1
2020-05-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-07-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-06-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2024-02-16,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2024-02-13,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2022-08-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-03-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-11-13,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2022-10-14,,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1
2023-03-13,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-01-10,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-01-13,,0,0,0,0,0,0,0,0,1.0,0,0.3,0.0,Prague_1
2023-03-10,,0,0,0,0,0,0,0,0,1.0,0,1.7,0.0,Prague_1
2023-06-16,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-02-12,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1
2021-12-26,2nd Christmas Day,1,0,0,0,1,0,0,0,0.0,0,0.0,2.0,Prague_1
2023-04-07,Good Friday,1,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1
2019-10-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-04-08,,1,0,0,0,0,0,0,0,1.0,0,3.3,0.0,Prague_1
2019-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.5,0.0,Prague_1
2019-12-22,,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-11-15,,0,0,0,0,0,0,0,0,0.0,0,0.6,0.0,Prague_1
2019-10-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-12-25,1st Christmas Day,1,0,0,1,1,0,0,0,0.0,0,0.2,0.0,Prague_1
2022-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-04-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-07-04,,0,0,0,0,0,0,0,0,0.0,0,0.31,0.0,Prague_1
2020-12-23,,0,0,0,0,0,0,0,0,0.0,0,2.8,0.0,Prague_1
2020-11-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-04-12,,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-04-17,,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-01-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-10-29,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2021-12-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-06-06,,0,0,0,0,0,0,0,0,0.0,0,9.63,0.0,Prague_1
2023-10-24,,0,0,0,0,0,0,0,0,0.0,0,5.6,0.0,Prague_1
2023-07-30,,0,0,0,0,0,0,0,0,0.0,0,8.3,0.0,Prague_1
2023-12-02,,0,0,0,0,0,0,0,0,0.0,0,7.1,14.0,Prague_1
2023-10-22,,0,0,0,0,0,0,0,0,0.0,0,13.6,0.0,Prague_1
2019-10-08,,0,0,0,0,0,0,0,0,0.0,0,5.8,0.0,Prague_1
2019-02-03,,0,0,0,0,0,0,0,0,0.0,0,8.6,2.0,Prague_1
2022-08-19,,0,0,0,0,0,0,0,0,0.0,0,27.1,0.0,Prague_1
2023-12-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,14.0,Prague_1
2021-05-01,Labour Day,1,0,0,0,0,0,0,0,0.0,0,11.9,0.0,Prague_1
2023-08-28,,0,0,0,0,0,0,0,0,0.0,0,28.6,0.0,Prague_1
2023-03-09,,0,0,0,0,0,0,0,0,1.0,0,6.6,0.0,Prague_1
2020-07-16,,0,0,0,0,0,0,0,0,0.0,0,11.9,0.0,Prague_1
2019-08-16,,0,0,0,0,0,0,0,0,0.0,0,6.1,0.0,Prague_1
2021-12-10,,0,0,0,0,0,0,0,0,0.0,0,0.5,8.0,Prague_1
2023-06-17,,0,0,0,0,0,0,0,0,1.0,0,7.1,0.0,Prague_1
2022-12-17,,0,0,0,0,0,0,0,0,1.0,0,0.4,12.0,Prague_1
2023-12-22,,0,0,0,0,0,0,0,0,0.0,0,8.9,0.0,Prague_1
2022-01-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-01-20,,0,0,0,0,0,0,0,0,0.0,0,0.5,4.0,Prague_1
2020-03-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-03-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-08-04,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2020-03-23,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-11-29,,0,0,0,0,0,0,0,0,0.0,0,0.3,4.0,Prague_1
2020-06-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-06-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-11-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-06-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-08-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-10-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-05-29,,0,0,0,0,0,0,0,0,0.0,0,1.86,0.0,Prague_1
2020-10-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-07-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-10-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-06-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2024-01-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-04-07,,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,Prague_1
2024-02-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-03-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-04-08,,0,0,0,0,0,0,0,0,0.0,0,0.5,1.0,Prague_1
2020-02-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-04-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-07-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-03-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-07-21,,0,0,0,0,0,0,0,0,0.0,0,1.45,0.0,Prague_1
2020-02-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-05-20,,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Prague_1
2024-01-07,,0,0,0,0,0,0,0,0,0.0,0,0.6,0.0,Prague_1
2020-08-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-01-05,,0,0,0,0,0,0,0,0,0.0,0,0.85,0.46,Prague_1
2024-01-06,,0,0,0,0,0,0,0,0,0.0,0,1.8,0.0,Prague_1
2021-07-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-01-29,,0,0,0,0,0,0,0,0,0.0,0,1.45,0.0,Prague_1
2022-10-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-03-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-05-23,,0,0,0,0,0,0,0,0,0.0,0,0.38,0.0,Prague_1
2019-08-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-09-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-01-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-07-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-08-09,,0,0,0,0,0,0,0,0,0.0,0,3.1,0.0,Prague_1
2022-05-30,,0,0,0,0,0,0,0,0,0.0,0,0.88,0.0,Prague_1
2023-10-03,,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Prague_1
2019-11-01,,0,0,0,0,0,0,0,0,0.0,0,2.7,0.0,Prague_1
2023-11-05,,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1
2020-09-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-10-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-04-28,,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1
2021-12-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2024-01-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-08-04,,0,0,0,0,0,0,0,0,0.0,0,2.8,0.0,Prague_1
2019-02-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-12-09,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2021-02-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-10-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-02-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-11-02,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2022-02-02,,0,0,0,0,0,0,0,0,0.0,0,1.64,0.11,Prague_1
2019-12-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-11-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-01-23,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-03-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-11-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-11-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-07-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-08-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-04-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-08-03,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2023-07-28,,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Prague_1
2019-04-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-05-22,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2020-06-24,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2020-07-20,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2019-11-23,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-01-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-08-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-11-21,,0,0,0,0,0,0,0,0,0.0,0,0.7,0.0,Prague_1
2022-06-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2024-03-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-11-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-11-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-11-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-11-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-10-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-06-29,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Prague_1
2020-08-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-01-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-10-31,,0,0,0,0,0,0,0,0,0.0,0,3.3,0.0,Prague_1
2020-10-26,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2022-05-31,,0,0,0,0,0,0,0,0,0.0,0,3.56,0.0,Prague_1
2021-10-06,,0,0,0,0,0,0,0,0,0.0,0,2.4,0.0,Prague_1
2021-11-30,,0,0,0,0,0,0,0,0,0.0,0,0.7,0.0,Prague_1
2023-12-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-12-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-12-20,,0,0,0,0,0,0,0,0,0.0,0,2.1,0.0,Prague_1
2021-12-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2024-02-25,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2024-02-21,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2022-02-06,,0,0,0,0,0,0,0,0,0.0,0,1.19,0.0,Prague_1
2022-02-18,,0,0,0,0,0,1,0,0,0.0,0,1.75,0.0,Prague_1
2022-03-03,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2022-03-08,International womens day,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2020-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-09-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-09-05,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Prague_1
2023-09-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-12-28,,0,0,0,0,0,0,0,0,0.0,0,2.9,0.0,Prague_1
2022-11-24,,0,0,0,0,0,0,0,0,1.0,0,0.9,0.0,Prague_1
2023-02-26,,0,0,0,0,0,0,0,0,1.0,0,0.1,2.0,Prague_1
2023-03-28,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-06-20,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-03-01,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-06-23,,0,0,0,0,0,0,0,0,1.0,0,1.4,0.0,Prague_1
2023-01-05,,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1
2023-04-24,,0,0,0,0,0,0,0,0,1.0,0,3.4,0.0,Prague_1
2023-03-19,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-04-05,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-05-29,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-04-19,,0,0,0,0,0,0,0,0,1.0,0,1.2,0.0,Prague_1
2023-02-07,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1
2023-05-27,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2022-12-18,,0,0,0,0,0,0,0,0,1.0,0,0.0,5.0,Prague_1
2022-12-22,,0,0,0,0,0,0,0,0,1.0,0,0.3,4.0,Prague_1
2023-02-19,,0,0,0,0,0,1,0,0,1.0,0,3.1,0.0,Prague_1
2020-03-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2024-03-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-09-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-10-15,,0,0,0,0,0,0,0,0,0.0,0,1.1,0.0,Prague_1
2020-05-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-06-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-07-13,,0,0,0,0,0,0,0,0,0.0,0,1.1,0.0,Prague_1
2024-03-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-09-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-06-16,,0,0,0,0,0,0,0,0,0.0,0,3.94,0.0,Prague_1
2020-10-17,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Prague_1
2023-07-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-08-17,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2020-12-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-02-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-09-16,,0,0,0,0,0,0,0,0,0.0,0,1.2,0.0,Prague_1
2022-01-10,,0,0,0,0,0,0,0,0,0.0,0,0.51,0.78,Prague_1
2019-10-16,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2019-05-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-07-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-08-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-09-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-06-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-06-11,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Prague_1
2022-03-17,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2023-12-11,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2020-10-15,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Prague_1
2019-03-12,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1
2020-10-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-12-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-03-10,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2021-03-14,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2022-02-13,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2022-03-14,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1
2022-02-15,,0,0,0,0,0,1,0,0,0.0,0,0.36,0.0,Prague_1
2023-09-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-04-16,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2022-11-10,,0,0,0,0,0,0,0,0,1.0,0,2.7,0.0,Prague_1
2023-06-14,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-01-15,,0,0,0,0,0,0,0,0,1.0,0,0.2,0.0,Prague_1
2023-02-16,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1
2023-02-11,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1
2023-02-14,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1
2023-02-13,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1
2021-10-28,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-04-02,Good Friday,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-04-29,,0,0,0,0,0,0,0,0,1.0,0,5.0,0.0,Prague_1
2023-05-06,,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1
2023-12-26,2nd Christmas Day,1,0,0,0,1,0,0,0,0.0,0,0.6,0.0,Prague_1
2021-07-05,Cyrila a Metodej,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2020-07-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-12-20,,0,0,0,1,0,0,0,0,0.0,0,0.2,0.0,Prague_1
2023-05-05,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2020-11-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-10-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1
2023-11-20,,0,0,0,0,0,0,0,0,0.0,0,3.4,0.0,Prague_1
2019-09-28,Den ceske statnosti,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Prague_1
2021-04-05,Easter Monday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Prague_1
2022-04-18,Easter Monday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Prague_1
2019-11-16,,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1
2022-07-09,,0,0,0,0,0,0,0,0,0.0,0,1.34,0.0,Prague_1
2023-04-09,,1,0,0,0,0,0,0,0,1.0,0,0.9,0.0,Prague_1
2019-09-27,,0,0,0,0,0,0,0,0,0.0,0,0.7,0.0,Prague_1
2022-12-31,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-05-07,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2022-10-27,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1
2023-11-27,,0,0,0,0,0,0,0,0,0.0,0,5.6,0.0,Prague_1
2023-12-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,8.0,Prague_1
2021-08-07,,0,0,0,0,0,0,0,0,0.0,0,16.4,0.0,Prague_1
2022-04-24,,0,0,0,0,0,0,0,0,0.0,0,9.88,0.0,Prague_1
2021-02-09,,0,0,0,0,0,0,0,0,0.0,0,1.5,15.0,Prague_1
2022-08-05,,0,0,0,0,0,0,0,0,0.0,0,9.37,0.0,Prague_1
2021-11-02,,0,0,0,0,0,0,0,0,0.0,0,6.6,0.0,Prague_1
2020-06-28,,0,0,0,0,0,0,0,0,0.0,0,8.5,0.0,Prague_1
2023-11-03,,0,0,0,0,0,0,0,0,0.0,0,8.7,0.0,Prague_1
2022-08-23,,0,0,0,0,0,0,0,0,0.0,0,14.7,0.0,Prague_1
2019-02-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,11.0,Prague_1
2023-12-21,,0,0,0,0,0,0,0,0,0.0,0,8.5,0.0,Prague_1
2019-09-01,,0,0,0,0,0,0,0,0,0.0,0,5.8,0.0,Prague_1
2023-01-23,,0,0,0,0,0,0,0,0,1.0,0,0.0,8.0,Prague_1
2022-10-18,,0,0,0,0,0,0,0,0,1.0,0,19.0,0.0,Prague_1
2022-12-21,,0,0,0,0,0,0,0,0,1.0,0,4.8,6.0,Prague_1
2021-01-14,,0,0,0,0,0,0,0,0,0.0,0,1.3,7.0,Prague_1
2020-06-14,,0,0,0,0,0,0,0,0,0.0,0,14.2,0.0,Prague_1
2019-08-12,,0,0,0,0,0,0,0,0,0.0,0,5.4,0.0,Prague_1
