ID,Target
ID_ZQ2BPFA x m2,8.196643
ID_ZQ2BPFA x m3,8.191637
ID_ZQ2BPFA x m4,8.227383
ID_ZQ2BPFA x m5,8.199019
ID_ZQ2BPFA x m6,8.196011
ID_PQGU1PW x m1,8.242046
ID_PQGU1PW x m2,8.205493
ID_PQGU1PW x m3,8.195378
ID_PQGU1PW x m4,8.191637
ID_PQGU1PW x m5,8.223998
ID_PQGU1PW x m6,8.229638
ID_F2UOJYO x m1,8.200098
ID_F2UOJYO x m2,8.20765
ID_F2UOJYO x m3,8.196011
ID_F2UOJYO x m4,8.201178
ID_F2UOJYO x m5,8.197274
ID_F2UOJYO x m6,8.194747
ID_WXSTD4L x m1,8.196011
ID_WXSTD4L x m2,8.205493
ID_WXSTD4L x m3,8.206572
ID_WXSTD4L x m4,8.206572
ID_WXSTD4L x m5,8.193483
ID_WXSTD4L x m6,8.202256
ID_BNQRA94 x m1,8.214123
ID_BNQRA94 x m2,8.192851
ID_BNQRA94 x m3,8.196011
ID_BNQRA94 x m4,8.216258
ID_BNQRA94 x m5,8.199019
ID_BNQRA94 x m6,8.213044
ID_Q8KCCDH x m1,8.208729
ID_Q8KCCDH x m2,8.197941
ID_Q8KCCDH x m3,8.201178
ID_Q8KCCDH x m4,8.196643
ID_Q8KCCDH x m5,8.202256
ID_Q8KCCDH x m6,8.196643
ID_7F9D87T x m1,8.204413
ID_7F9D87T x m2,8.221742
ID_7F9D87T x m3,8.22851
ID_7F9D87T x m4,8.196643
ID_7F9D87T x m5,8.238663
ID_7F9D87T x m6,8.194115
ID_9JZSV57 x m1,8.203335
ID_9JZSV57 x m2,8.213044
ID_9JZSV57 x m3,8.221742
ID_9JZSV57 x m4,8.197941
ID_9JZSV57 x m5,8.233022
ID_9JZSV57 x m6,8.209807
ID_9A0GEIL x m1,8.194747
ID_9A0GEIL x m2,8.194747
ID_9A0GEIL x m3,8.206572
ID_9A0GEIL x m4,8.213044
ID_9A0GEIL x m5,8.199019
ID_9A0GEIL x m6,8.20765
ID_H4WGD47 x m1,8.214123
ID_H4WGD47 x m2,8.204413
ID_H4WGD47 x m3,8.201178
ID_H4WGD47 x m4,8.233022
ID_H4WGD47 x m5,8.197274
ID_H4WGD47 x m6,8.204413
ID_6QHLCCR x m1,8.206572
ID_6QHLCCR x m2,8.221742
ID_6QHLCCR x m3,8.191588
ID_6QHLCCR x m4,8.215194
ID_6QHLCCR x m5,8.206572
ID_6QHLCCR x m6,8.197941
ID_UGT7356 x m1,8.223998
ID_UGT7356 x m2,8.194747
ID_UGT7356 x m3,8.194115
ID_UGT7356 x m4,8.218386
ID_UGT7356 x m5,8.211966
ID_UGT7356 x m6,8.190956
ID_MLSBJGY x m1,8.196643
ID_MLSBJGY x m2,8.211966
ID_MLSBJGY x m3,8.196643
ID_MLSBJGY x m4,8.214123
ID_MLSBJGY x m5,8.221742
ID_MLSBJGY x m6,8.204413
ID_5W144GA x m1,8.218386
ID_5W144GA x m2,8.205493
ID_5W144GA x m3,8.201178
ID_5W144GA x m4,8.219486
ID_5W144GA x m5,8.208729
ID_5W144GA x m6,8.205493
ID_33ZT169 x m1,8.201178
ID_33ZT169 x m2,8.196643
ID_33ZT169 x m3,8.204413
ID_33ZT169 x m4,8.201178
ID_33ZT169 x m5,8.218386
ID_33ZT169 x m6,8.226254
ID_MSDHNHX x m1,8.200098
ID_MSDHNHX x m2,8.240918
ID_MSDHNHX x m3,8.196011
ID_MSDHNHX x m4,8.237534
ID_MSDHNHX x m5,8.22287
ID_MSDHNHX x m6,8.235278
ID_X323U6Y x m1,8.200098
ID_X323U6Y x m2,8.24658
ID_X323U6Y x m3,8.210886
ID_X323U6Y x m4,8.223998
ID_X323U6Y x m5,8.22287
ID_X323U6Y x m6,8.197274
ID_0QK7AU7 x m1,8.20765
ID_0QK7AU7 x m2,8.204413
ID_0QK7AU7 x m3,8.208729
ID_0QK7AU7 x m4,8.227383
ID_0QK7AU7 x m5,8.214123
ID_0QK7AU7 x m6,8.226254
ID_LVOPAO3 x m1,8.213044
ID_LVOPAO3 x m2,8.205493
ID_LVOPAO3 x m3,8.194747
ID_LVOPAO3 x m4,8.199019
ID_LVOPAO3 x m5,8.194747
ID_LVOPAO3 x m6,8.193483
ID_R21TD6R x m1,8.202256
ID_R21TD6R x m2,8.206572
ID_R21TD6R x m3,8.210886
ID_R21TD6R x m4,8.216258
ID_R21TD6R x m5,8.214123
ID_R21TD6R x m6,8.197941
ID_C24SU8M x m1,8.208729
ID_C24SU8M x m2,8.201178
ID_C24SU8M x m3,8.236406
ID_C24SU8M x m4,8.197274
ID_C24SU8M x m5,8.226254
ID_C24SU8M x m6,8.210886
ID_RCAF0H2 x m1,8.205493
ID_RCAF0H2 x m2,8.217322
ID_RCAF0H2 x m3,8.194115
ID_RCAF0H2 x m4,8.196011
ID_RCAF0H2 x m5,8.229638
ID_RCAF0H2 x m6,8.20765
ID_ZJONAN8 x m1,8.199019
ID_ZJONAN8 x m2,8.203335
ID_ZJONAN8 x m3,8.209807
ID_ZJONAN8 x m4,8.206572
ID_ZJONAN8 x m5,8.200098
ID_ZJONAN8 x m6,8.200098
ID_PS9O6FE x m1,8.22851
ID_PS9O6FE x m2,8.218386
ID_PS9O6FE x m3,8.199019
ID_PS9O6FE x m4,8.22287
ID_PS9O6FE x m5,8.196643
ID_PS9O6FE x m6,8.199019
ID_NQWZ2K3 x m1,8.202256
ID_NQWZ2K3 x m2,8.195378
ID_NQWZ2K3 x m3,8.197274
ID_NQWZ2K3 x m4,8.196011
ID_NQWZ2K3 x m5,8.201178
ID_NQWZ2K3 x m6,8.225126
ID_DFH9VI1 x m1,8.210886
ID_DFH9VI1 x m2,8.197941
ID_DFH9VI1 x m3,8.210886
ID_DFH9VI1 x m4,8.217322
ID_DFH9VI1 x m5,8.217322
ID_DFH9VI1 x m6,8.221742
ID_YDS9C91 x m1,8.227383
ID_YDS9C91 x m2,8.194747
ID_YDS9C91 x m3,8.195378
ID_YDS9C91 x m4,8.197274
ID_YDS9C91 x m5,8.217322
ID_YDS9C91 x m6,8.243175
ID_W7X97ZG x m1,8.209807
ID_W7X97ZG x m2,8.202256
ID_W7X97ZG x m3,8.210886
ID_W7X97ZG x m4,8.197941
ID_W7X97ZG x m5,8.196643
ID_W7X97ZG x m6,8.199019
ID_VWIN8EJ x m1,8.217322
ID_VWIN8EJ x m2,8.217322
ID_VWIN8EJ x m3,8.215194
ID_VWIN8EJ x m4,8.216258
ID_VWIN8EJ x m5,8.192851
ID_VWIN8EJ x m6,8.223998
ID_Y3VV3LO x m1,8.197274
ID_Y3VV3LO x m2,8.193483
ID_Y3VV3LO x m3,8.226254
ID_Y3VV3LO x m4,8.197941
ID_Y3VV3LO x m5,8.225126
ID_Y3VV3LO x m6,8.206572
ID_TXCID2C x m1,8.20765
ID_TXCID2C x m2,8.197941
ID_TXCID2C x m3,8.211966
ID_TXCID2C x m4,8.217322
ID_TXCID2C x m5,8.196643
ID_TXCID2C x m6,8.192851
ID_3B60EVR x m1,8.23979
ID_3B60EVR x m2,8.196643
ID_3B60EVR x m3,8.193483
ID_3B60EVR x m4,8.203335
ID_3B60EVR x m5,8.223998
ID_3B60EVR x m6,8.227383
ID_LKUKX8P x m1,8.219486
ID_LKUKX8P x m2,8.22851
ID_LKUKX8P x m3,8.208299
ID_LKUKX8P x m4,8.193483
ID_LKUKX8P x m5,8.200098
ID_LKUKX8P x m6,8.214123
ID_0VN23N0 x m1,8.209807
ID_0VN23N0 x m2,8.225126
ID_0VN23N0 x m3,8.220614
ID_0VN23N0 x m4,8.197274
ID_0VN23N0 x m5,8.201178
ID_0VN23N0 x m6,8.197274
ID_M1ZHMX9 x m1,8.213044
ID_M1ZHMX9 x m2,8.216258
ID_M1ZHMX9 x m3,8.199019
ID_M1ZHMX9 x m4,8.210886
ID_M1ZHMX9 x m5,8.204413
ID_M1ZHMX9 x m6,8.223998
ID_DNE1AET x m1,8.201178
ID_DNE1AET x m2,8.233022
ID_DNE1AET x m3,8.202256
ID_DNE1AET x m4,8.204413
ID_DNE1AET x m5,8.192851
ID_DNE1AET x m6,8.220614
ID_Y9586QE x m1,8.204413
ID_Y9586QE x m2,8.208729
ID_Y9586QE x m3,8.210886
ID_Y9586QE x m4,8.213044
ID_Y9586QE x m5,8.200098
ID_Y9586QE x m6,8.201178
ID_1O7QCGV x m1,8.194747
ID_1O7QCGV x m2,8.218386
ID_1O7QCGV x m3,8.213044
ID_1O7QCGV x m4,8.226254
ID_1O7QCGV x m5,8.194115
ID_1O7QCGV x m6,8.197941
ID_2K5H3J6 x m1,8.199019
ID_2K5H3J6 x m2,8.220614
ID_2K5H3J6 x m3,8.214123
ID_2K5H3J6 x m4,8.191588
ID_2K5H3J6 x m5,8.20765
ID_2K5H3J6 x m6,8.206572
ID_O0XZ6R3 x m1,8.194115
ID_O0XZ6R3 x m2,8.19222
ID_O0XZ6R3 x m3,8.226254
ID_O0XZ6R3 x m4,8.205493
ID_O0XZ6R3 x m5,8.193483
ID_O0XZ6R3 x m6,8.199019
ID_E6E9MJ8 x m1,8.211966
ID_E6E9MJ8 x m2,8.214123
ID_E6E9MJ8 x m3,8.210886
ID_E6E9MJ8 x m4,8.194747
ID_E6E9MJ8 x m5,8.201178
ID_E6E9MJ8 x m6,8.214123
ID_IEVWTAR x m1,8.195378
ID_IEVWTAR x m2,8.206572
ID_IEVWTAR x m3,8.199019
ID_IEVWTAR x m4,8.197274
ID_IEVWTAR x m5,8.202256
ID_IEVWTAR x m6,8.200098
ID_EYSU4ZW x m1,8.208729
ID_EYSU4ZW x m2,8.199019
ID_EYSU4ZW x m3,8.193483
ID_EYSU4ZW x m4,8.225126
ID_EYSU4ZW x m5,8.216258
ID_EYSU4ZW x m6,8.200098
ID_D4FIOYK x m1,8.230766
ID_D4FIOYK x m2,8.229638
ID_D4FIOYK x m3,8.213044
ID_D4FIOYK x m4,8.218386
ID_D4FIOYK x m5,8.206572
ID_D4FIOYK x m6,8.209807
ID_22HKCZE x m1,8.223998
ID_22HKCZE x m2,8.248679
ID_22HKCZE x m3,8.195378
ID_22HKCZE x m4,8.218386
ID_22HKCZE x m5,8.197941
ID_22HKCZE x m6,8.201178
ID_TGV8BBI x m1,8.217322
ID_TGV8BBI x m2,8.197274
ID_TGV8BBI x m3,8.205493
ID_TGV8BBI x m4,8.22287
ID_TGV8BBI x m5,8.226254
ID_TGV8BBI x m6,8.233022
ID_5ES8TML x m1,8.203335
ID_5ES8TML x m2,8.216258
ID_5ES8TML x m3,8.20765
ID_5ES8TML x m4,8.238663
ID_5ES8TML x m5,8.196011
ID_5ES8TML x m6,8.197941
ID_V5HJVKS x m1,8.220614
ID_V5HJVKS x m2,8.219486
ID_V5HJVKS x m3,8.221742
ID_V5HJVKS x m4,8.210886
ID_V5HJVKS x m5,8.197274
ID_V5HJVKS x m6,8.203335
ID_0WVJJME x m1,8.2318945
ID_0WVJJME x m2,8.196643
ID_0WVJJME x m3,8.138946
ID_0WVJJME x m4,8.201178
ID_0WVJJME x m5,8.202256
ID_0WVJJME x m6,8.195378
ID_XUSRKTV x m1,8.216258
ID_XUSRKTV x m2,8.19222
ID_XUSRKTV x m3,8.200098
ID_XUSRKTV x m4,8.191637
ID_XUSRKTV x m5,8.213044
ID_XUSRKTV x m6,8.194115
ID_9T7CF4C x m1,8.210886
ID_9T7CF4C x m2,7.7252407
ID_9T7CF4C x m3,8.218386
ID_9T7CF4C x m4,8.206572
ID_9T7CF4C x m5,8.20765
ID_9T7CF4C x m6,8.206572
ID_SKRAPNO x m1,8.226254
ID_SKRAPNO x m2,8.195378
ID_SKRAPNO x m3,8.219486
ID_SKRAPNO x m4,8.195378
ID_SKRAPNO x m5,8.22851
ID_SKRAPNO x m6,8.211966
ID_XBWVQKR x m1,8.196643
ID_XBWVQKR x m2,8.250067
ID_XBWVQKR x m3,8.220614
ID_XBWVQKR x m4,8.209807
ID_XBWVQKR x m5,8.195378
ID_XBWVQKR x m6,8.199019
ID_25ZTASC x m1,8.210886
ID_25ZTASC x m2,8.191637
ID_25ZTASC x m3,8.219486
ID_25ZTASC x m4,8.195378
ID_25ZTASC x m5,8.197941
ID_25ZTASC x m6,8.196011
ID_MF1Z8EG x m1,8.197274
ID_MF1Z8EG x m2,8.209807
ID_MF1Z8EG x m3,8.206572
ID_MF1Z8EG x m4,8.211966
ID_MF1Z8EG x m5,8.197274
ID_MF1Z8EG x m6,8.196643
ID_MZ0FYXF x m1,8.193483
ID_MZ0FYXF x m2,8.202256
ID_MZ0FYXF x m3,8.238663
ID_MZ0FYXF x m4,8.220614
ID_MZ0FYXF x m5,8.201178
ID_MZ0FYXF x m6,8.193483
ID_V4RWUWH x m1,8.214123
ID_V4RWUWH x m2,8.229638
ID_V4RWUWH x m3,8.225126
ID_V4RWUWH x m4,8.213044
ID_V4RWUWH x m5,8.197274
ID_V4RWUWH x m6,8.205493
ID_H68TG44 x m1,8.193483
ID_H68TG44 x m2,8.197274
ID_H68TG44 x m3,8.209807
ID_H68TG44 x m4,8.196011
ID_H68TG44 x m5,8.238663
ID_H68TG44 x m6,8.213044
ID_VTAWKKX x m1,8.139504
ID_VTAWKKX x m2,8.194115
ID_VTAWKKX x m3,8.196011
ID_VTAWKKX x m4,8.211966
ID_VTAWKKX x m5,8.204413
ID_VTAWKKX x m6,8.199019
ID_POL2NBA x m1,8.196011
ID_POL2NBA x m2,8.149429
ID_POL2NBA x m3,8.229638
ID_POL2NBA x m4,8.195378
ID_POL2NBA x m5,8.216258
ID_POL2NBA x m6,8.208729
ID_0TIP7AD x m1,8.206572
ID_0TIP7AD x m2,8.194115
ID_0TIP7AD x m3,8.240918
ID_0TIP7AD x m4,8.213044
ID_0TIP7AD x m5,8.195378
ID_0TIP7AD x m6,8.211966
ID_XGJH96C x m1,8.216258
ID_XGJH96C x m2,8.196643
ID_XGJH96C x m3,8.149538
ID_XGJH96C x m4,8.194115
ID_XGJH96C x m5,8.22851
ID_XGJH96C x m6,8.197941
ID_HAWUB1Y x m1,8.237534
ID_HAWUB1Y x m2,8.223998
ID_HAWUB1Y x m3,8.217322
ID_HAWUB1Y x m4,8.220614
ID_HAWUB1Y x m5,8.220614
ID_HAWUB1Y x m6,8.216258
ID_7ZWYNKV x m1,8.196643
ID_7ZWYNKV x m2,8.197274
ID_7ZWYNKV x m3,8.196643
ID_7ZWYNKV x m4,8.194747
ID_7ZWYNKV x m5,8.226254
ID_7ZWYNKV x m6,8.192851
ID_W8YYY0K x m1,8.209807
ID_W8YYY0K x m2,8.19222
ID_W8YYY0K x m3,8.217322
ID_W8YYY0K x m4,8.199019
ID_W8YYY0K x m5,8.208729
ID_W8YYY0K x m6,8.221742
ID_NW7KP07 x m1,8.220614
ID_NW7KP07 x m2,8.197941
ID_NW7KP07 x m3,8.191588
ID_NW7KP07 x m4,8.204413
ID_NW7KP07 x m5,8.227383
ID_NW7KP07 x m6,8.191588
ID_8OG2H6T x m1,8.193483
ID_8OG2H6T x m2,8.165544
ID_8OG2H6T x m3,8.196643
ID_8OG2H6T x m4,8.194747
ID_8OG2H6T x m5,8.213044
ID_8OG2H6T x m6,8.201178
ID_UNBMSE2 x m1,8.194115
ID_UNBMSE2 x m2,8.211966
ID_UNBMSE2 x m3,8.218386
ID_UNBMSE2 x m4,8.223998
ID_UNBMSE2 x m5,8.196011
ID_UNBMSE2 x m6,8.200098
ID_W40BUUR x m1,8.191637
ID_W40BUUR x m2,8.206572
ID_W40BUUR x m3,8.211966
ID_W40BUUR x m4,8.206572
ID_W40BUUR x m5,8.229638
ID_W40BUUR x m6,8.22287
ID_FNTKQUR x m1,8.190487
ID_FNTKQUR x m2,8.190956
ID_FNTKQUR x m3,8.223998
ID_FNTKQUR x m4,8.211966
ID_FNTKQUR x m5,8.215194
ID_FNTKQUR x m6,8.204413
ID_GOIN17T x m1,8.200098
ID_GOIN17T x m2,8.191588
ID_GOIN17T x m3,8.196011
ID_GOIN17T x m4,8.201178
ID_GOIN17T x m5,8.226254
ID_GOIN17T x m6,8.192851
ID_HF9X7J6 x m1,8.220614
ID_HF9X7J6 x m2,8.197941
ID_HF9X7J6 x m3,8.211966
ID_HF9X7J6 x m4,8.199019
ID_HF9X7J6 x m5,8.206572
ID_HF9X7J6 x m6,8.22851
ID_8V6E3XS x m1,8.196643
ID_8V6E3XS x m2,8.195378
ID_8V6E3XS x m3,8.19222
ID_8V6E3XS x m4,8.209807
ID_8V6E3XS x m5,8.227383
ID_8V6E3XS x m6,8.209807
ID_EYAGK4P x m1,8.200098
ID_EYAGK4P x m2,8.196011
ID_EYAGK4P x m3,8.221742
ID_EYAGK4P x m4,8.199019
ID_EYAGK4P x m5,8.194115
ID_EYAGK4P x m6,8.20765
ID_WF46WK3 x m1,8.248679
ID_WF46WK3 x m2,8.221742
ID_WF46WK3 x m3,8.211966
ID_WF46WK3 x m4,8.213044
ID_WF46WK3 x m5,8.197941
ID_WF46WK3 x m6,8.208729
ID_0U5CNOK x m1,8.200098
ID_0U5CNOK x m2,8.201178
ID_0U5CNOK x m3,8.223998
ID_0U5CNOK x m4,8.20765
ID_0U5CNOK x m5,8.191637
ID_0U5CNOK x m6,8.199019
ID_J010YKX x m1,8.20765
ID_J010YKX x m2,8.209807
ID_J010YKX x m3,8.191637
ID_J010YKX x m4,8.192851
ID_J010YKX x m5,8.217322
ID_J010YKX x m6,8.250067
ID_Y4UBCO2 x m1,8.225126
ID_Y4UBCO2 x m2,8.191637
ID_Y4UBCO2 x m3,8.202256
ID_Y4UBCO2 x m4,8.214123
ID_Y4UBCO2 x m5,8.214123
ID_Y4UBCO2 x m6,8.23979
ID_UU9MKPD x m1,8.209807
ID_UU9MKPD x m2,8.230766
ID_UU9MKPD x m3,8.211966
ID_UU9MKPD x m4,8.197274
ID_UU9MKPD x m5,8.200098
ID_UU9MKPD x m6,8.217322
ID_EBX719X x m1,8.191588
ID_EBX719X x m2,8.191637
ID_EBX719X x m3,8.192851
ID_EBX719X x m4,8.201178
ID_EBX719X x m5,8.193483
ID_EBX719X x m6,8.209807
ID_0J5UKKS x m1,8.240918
ID_0J5UKKS x m2,8.196643
ID_0J5UKKS x m3,8.203335
ID_0J5UKKS x m4,8.197274
ID_0J5UKKS x m5,8.20765
ID_0J5UKKS x m6,8.213618
ID_61QLTSS x m1,8.194115
ID_61QLTSS x m2,8.196643
ID_61QLTSS x m3,8.23979
ID_61QLTSS x m4,7.6535892
ID_61QLTSS x m5,8.196643
ID_61QLTSS x m6,8.225126
ID_994GVJU x m1,8.208729
ID_994GVJU x m2,8.223998
ID_994GVJU x m3,8.193483
ID_994GVJU x m4,8.196643
ID_994GVJU x m5,8.213044
ID_994GVJU x m6,8.205493
ID_YKI5F30 x m1,8.194747
ID_YKI5F30 x m2,8.191588
ID_YKI5F30 x m3,8.202256
ID_YKI5F30 x m4,8.211966
ID_YKI5F30 x m5,8.194747
ID_YKI5F30 x m6,8.225126
ID_FR97MWM x m1,8.248679
ID_FR97MWM x m2,8.192851
ID_FR97MWM x m3,8.227383
ID_FR97MWM x m4,8.194747
ID_FR97MWM x m5,8.209807
ID_FR97MWM x m6,8.204413
ID_CPF3RJW x m1,8.195378
ID_CPF3RJW x m2,8.20765
ID_CPF3RJW x m3,8.215194
ID_CPF3RJW x m4,8.210886
ID_CPF3RJW x m5,8.204413
ID_CPF3RJW x m6,8.200098
ID_47Z1AFP x m1,8.22851
ID_47Z1AFP x m2,8.233022
ID_47Z1AFP x m3,8.202256
ID_47Z1AFP x m4,8.197941
ID_47Z1AFP x m5,8.248218
ID_47Z1AFP x m6,8.196011
ID_FUVO7AK x m1,8.202256
ID_FUVO7AK x m2,8.20765
ID_FUVO7AK x m3,8.204413
ID_FUVO7AK x m4,8.206572
ID_FUVO7AK x m5,8.193483
ID_FUVO7AK x m6,8.202256
ID_YSTY8PQ x m1,8.200098
ID_YSTY8PQ x m2,8.218386
ID_YSTY8PQ x m3,8.213044
ID_YSTY8PQ x m4,8.202256
ID_YSTY8PQ x m5,8.197274
ID_YSTY8PQ x m6,8.213044
ID_HDO8H11 x m1,8.217322
ID_HDO8H11 x m2,8.199019
ID_HDO8H11 x m3,8.20765
ID_HDO8H11 x m4,8.203335
ID_HDO8H11 x m5,8.209807
ID_HDO8H11 x m6,8.203335
ID_1MW62ZW x m1,8.220614
ID_1MW62ZW x m2,7.614453
ID_1MW62ZW x m3,7.6656094
ID_1MW62ZW x m4,7.6415706
ID_1MW62ZW x m5,7.6315536
ID_1MW62ZW x m6,8.227383
ID_8K7805X x m1,8.211966
ID_8K7805X x m2,8.208729
ID_8K7805X x m3,8.215194
ID_8K7805X x m4,8.191637
ID_8K7805X x m5,8.233022
ID_8K7805X x m6,8.174866
ID_VW9HSR1 x m1,8.195378
ID_VW9HSR1 x m2,8.237534
ID_VW9HSR1 x m3,8.20765
ID_VW9HSR1 x m4,8.203335
ID_VW9HSR1 x m5,8.197941
ID_VW9HSR1 x m6,8.230766
ID_AC3GMLC x m1,8.194115
ID_AC3GMLC x m2,8.213044
ID_AC3GMLC x m3,8.197274
ID_AC3GMLC x m4,8.215194
ID_AC3GMLC x m5,7.697662
ID_AC3GMLC x m6,8.226254
ID_I25T03M x m1,8.195378
ID_I25T03M x m2,7.6796317
ID_I25T03M x m3,8.214123
ID_I25T03M x m4,7.6315536
ID_I25T03M x m5,8.203335
ID_I25T03M x m6,8.237534
ID_TVAYI8X x m1,8.223998
ID_TVAYI8X x m2,8.203793
ID_TVAYI8X x m3,8.211966
ID_TVAYI8X x m4,7.657596
ID_TVAYI8X x m5,8.20765
ID_TVAYI8X x m6,8.197941
ID_DANOXSI x m1,8.19222
ID_DANOXSI x m2,8.199019
ID_DANOXSI x m3,8.197941
ID_DANOXSI x m4,8.227383
ID_DANOXSI x m5,8.215194
ID_DANOXSI x m6,7.6896486
ID_7GTDH2O x m1,8.195378
ID_7GTDH2O x m2,8.191637
ID_7GTDH2O x m3,8.199019
ID_7GTDH2O x m4,8.22851
ID_7GTDH2O x m5,8.199019
ID_7GTDH2O x m6,8.197274
ID_Q7UJ4HB x m1,8.197941
ID_Q7UJ4HB x m2,8.216258
ID_Q7UJ4HB x m3,8.238663
ID_Q7UJ4HB x m4,8.20765
ID_Q7UJ4HB x m5,8.213044
ID_Q7UJ4HB x m6,8.201178
ID_0LI6BN9 x m1,8.197941
ID_0LI6BN9 x m2,8.201178
ID_0LI6BN9 x m3,8.211966
ID_0LI6BN9 x m4,8.20765
ID_0LI6BN9 x m5,8.197941
ID_0LI6BN9 x m6,8.196643
ID_U01KO4C x m1,8.20765
ID_U01KO4C x m2,8.208729
ID_U01KO4C x m3,8.197274
ID_U01KO4C x m4,8.20765
ID_U01KO4C x m5,8.202256
ID_U01KO4C x m6,8.195378
ID_XHLBXC2 x m1,8.206572
ID_XHLBXC2 x m2,7.6716185
ID_XHLBXC2 x m3,8.206572
ID_XHLBXC2 x m4,8.197274
ID_XHLBXC2 x m5,8.223998
ID_XHLBXC2 x m6,7.6656094
ID_9DGB91R x m1,8.194747
ID_9DGB91R x m2,8.193483
ID_9DGB91R x m3,8.205493
ID_9DGB91R x m4,8.220614
ID_9DGB91R x m5,8.193483
ID_9DGB91R x m6,8.217322
ID_6FX52UI x m1,8.226254
ID_6FX52UI x m2,8.197274
ID_6FX52UI x m3,8.206572
ID_6FX52UI x m4,8.201178
ID_6FX52UI x m5,8.196011
ID_6FX52UI x m6,8.210886
ID_0LG1CIO x m1,8.217322
ID_0LG1CIO x m2,8.223998
ID_0LG1CIO x m3,8.197941
ID_0LG1CIO x m4,8.225126
ID_0LG1CIO x m5,8.213044
ID_0LG1CIO x m6,8.208729
ID_1RPCC2A x m1,8.237534
ID_1RPCC2A x m2,8.192851
ID_1RPCC2A x m3,8.215194
ID_1RPCC2A x m4,8.219486
ID_1RPCC2A x m5,8.230766
ID_1RPCC2A x m6,8.204413
ID_TP241M7 x m1,8.214123
ID_TP241M7 x m2,8.196643
ID_TP241M7 x m3,8.243175
ID_TP241M7 x m4,8.208729
ID_TP241M7 x m5,8.201178
ID_TP241M7 x m6,8.208729
ID_PHFPR0Z x m1,8.194115
ID_PHFPR0Z x m2,7.649583
ID_PHFPR0Z x m3,7.661603
ID_PHFPR0Z x m4,7.659599
ID_PHFPR0Z x m5,8.194115
ID_PHFPR0Z x m6,8.201178
ID_SX2QU2K x m1,8.192851
ID_SX2QU2K x m2,7.675626
ID_SX2QU2K x m3,8.221742
ID_SX2QU2K x m4,8.202256
ID_SX2QU2K x m5,8.199019
ID_SX2QU2K x m6,8.209807
ID_7G5FIZ7 x m1,8.201178
ID_7G5FIZ7 x m2,8.22287
ID_7G5FIZ7 x m3,7.645576
ID_7G5FIZ7 x m4,8.196011
ID_7G5FIZ7 x m5,7.657596
ID_7G5FIZ7 x m6,8.230766
ID_8YR8CYI x m1,8.209807
ID_8YR8CYI x m2,8.196011
ID_8YR8CYI x m3,8.217322
ID_8YR8CYI x m4,8.225126
ID_8YR8CYI x m5,8.200098
ID_8YR8CYI x m6,8.199019
ID_5ISUJ01 x m1,8.219486
ID_5ISUJ01 x m2,8.197941
ID_5ISUJ01 x m3,8.223998
ID_5ISUJ01 x m4,8.195378
ID_5ISUJ01 x m5,8.193483
ID_5ISUJ01 x m6,8.202256
ID_W49PS9X x m1,8.205493
ID_W49PS9X x m2,8.209807
ID_W49PS9X x m3,8.197941
ID_W49PS9X x m4,8.197941
ID_W49PS9X x m5,8.22851
ID_W49PS9X x m6,7.6636057
ID_VXVJ65D x m1,7.659599
ID_VXVJ65D x m2,7.685642
ID_VXVJ65D x m3,7.6515856
ID_VXVJ65D x m4,7.659599
ID_VXVJ65D x m5,8.191637
ID_VXVJ65D x m6,8.192851
ID_LL05UEL x m1,8.196011
ID_LL05UEL x m2,8.199019
ID_LL05UEL x m3,8.196643
ID_LL05UEL x m4,8.195378
ID_LL05UEL x m5,8.210886
ID_LL05UEL x m6,8.206572
ID_EXU1GJA x m1,8.204413
ID_EXU1GJA x m2,8.203335
ID_EXU1GJA x m3,8.206572
ID_EXU1GJA x m4,8.214123
ID_EXU1GJA x m5,8.206572
ID_EXU1GJA x m6,8.197941
ID_I9M4NY7 x m1,8.242046
ID_I9M4NY7 x m2,8.201178
ID_I9M4NY7 x m3,8.217322
ID_I9M4NY7 x m4,8.202256
ID_I9M4NY7 x m5,8.216258
ID_I9M4NY7 x m6,8.22851
ID_Q0WWVV0 x m1,8.196011
ID_Q0WWVV0 x m2,8.194115
ID_Q0WWVV0 x m3,8.19222
ID_Q0WWVV0 x m4,8.211966
ID_Q0WWVV0 x m5,8.199019
ID_Q0WWVV0 x m6,8.195378
ID_02TV7OZ x m1,8.210886
ID_02TV7OZ x m2,8.217322
ID_02TV7OZ x m3,8.250067
ID_02TV7OZ x m4,8.194747
ID_02TV7OZ x m5,8.192851
ID_02TV7OZ x m6,8.197274
ID_QDR42GQ x m1,8.200098
ID_QDR42GQ x m2,8.196643
ID_QDR42GQ x m3,8.202256
ID_QDR42GQ x m4,8.196011
ID_QDR42GQ x m5,8.193483
ID_QDR42GQ x m6,8.202256
ID_XDH6AYN x m1,8.191637
ID_XDH6AYN x m2,8.230766
ID_XDH6AYN x m3,8.199019
ID_XDH6AYN x m4,8.197274
ID_XDH6AYN x m5,8.215194
ID_XDH6AYN x m6,8.230766
ID_O7PTCVG x m1,8.196643
ID_O7PTCVG x m2,8.211966
ID_O7PTCVG x m3,8.219486
ID_O7PTCVG x m4,8.190956
ID_O7PTCVG x m5,8.199019
ID_O7PTCVG x m6,8.221742
ID_7QJO8ST x m1,8.211966
ID_7QJO8ST x m2,8.202256
ID_7QJO8ST x m3,8.248218
ID_7QJO8ST x m4,8.219486
